Number of samples:   11203
Sample interval:     0.01 seconds
Total sampling time: 112.03 seconds
Number of cycles:    0
Sampled threads:
 #<SB-THREAD:THREAD "repl-thread" RUNNING {1008AD1BC3}>

           Self        Total        Cumul
  Nr  Count     %  Count     %  Count     %    Calls  Function
1568      0   0.0      2   0.0  11167  99.7        -  SB-C::MAKE-XEP
1569      0   0.0      2   0.0  11167  99.7        -  SB-C::REFERENCE-ENTRY-POINT
1570      0   0.0      2   0.0  11167  99.7        -  (LABELS QVM-TESTS::TEST-MEMORY-NAME-CLOSURE-BUG :IN QVM-TESTS::TEST-MEMORY-NAME-CLOSURE-BUG)
1571      0   0.0      2   0.0  11167  99.7        -  QVM:MEMORY-REF
1572      0   0.0      2   0.0  11167  99.7        -  QVM::RESET-CLASSICAL-MEMORY
1573      0   0.0      2   0.0  11167  99.7        -  (SB-PCL::FAST-METHOD UPDATE-INSTANCE-FOR-DIFFERENT-CLASS :BEFORE (TENSOR/COMPLEX-DOUBLE-FLOAT MATRIX/COMPLEX-DOUBLE-FLOAT))
1574      0   0.0      2   0.0  11167  99.7        -  (SB-PCL::FAST-METHOD ALLOCATE-INSTANCE (STANDARD-CLASS))
1575      0   0.0      2   0.0  11167  99.7        -  SB-C::LTN-ANALYZE-SET
1576      0   0.0      2   0.0  11167  99.7        -  SB-PCL::TRY-UPDATE-CACHE
1577      0   0.0      2   0.0  11167  99.7        -  SB-PCL::FILL-CACHE
1578      0   0.0      2   0.0  11167  99.7        -  SB-PCL::CACHING-MISS
1579      0   0.0      2   0.0  11167  99.7        -  (FLET "EXECUTION-BODY-1" :IN QVM-TESTS::TEST-CONTROLLED-CONTROLLED-X)
1580      0   0.0      2   0.0  11167  99.7        -  (LABELS QVM-TESTS::TEST-CONTROLLED-CONTROLLED-X :IN QVM-TESTS::TEST-CONTROLLED-CONTROLLED-X)
1581      0   0.0      2   0.0  11167  99.7        -  (FLET "EXECUTION-BODY-1" :IN QVM-TESTS::TEST-DAGGER-INVERSION)
1582      0   0.0      2   0.0  11167  99.7        -  (LABELS QVM-TESTS::TEST-DAGGER-INVERSION :IN QVM-TESTS::TEST-DAGGER-INVERSION)
1583      0   0.0      2   0.0  11167  99.7        -  (FLET "EXECUTION-BODY-1" :IN QVM-TESTS::TEST-MULTIPLY-FORKED-RX)
1584      0   0.0      2   0.0  11167  99.7        -  (LABELS QVM-TESTS::TEST-MULTIPLY-FORKED-RX :IN QVM-TESTS::TEST-MULTIPLY-FORKED-RX)
1585      0   0.0      2   0.0  11167  99.7        -  QVM:LOAD-PROGRAM
1586      0   0.0      2   0.0  11167  99.7        -  SB-UNIX:NANOSLEEP
1587      0   0.0      2   0.0  11167  99.7        -  (LABELS QVM-TESTS::TEST-CUSTOM-ALLOCATOR :IN QVM-TESTS::TEST-CUSTOM-ALLOCATOR)
1588      0   0.0      2   0.0  11167  99.7        -  CL-QUIL.CLIFFORD::.+
1589      0   0.0      2   0.0  11167  99.7        -  (SB-PCL::FAST-METHOD MAP (FUNCTION ABSTRACT-TENSOR))
1590      0   0.0      2   0.0  11167  99.7        -  (LAMBDA (CL-QUIL.CLIFFORD::TOP-LEFT CL-QUIL.CLIFFORD::BOTTOM-RIGHT) :IN CL-QUIL.CLIFFORD::FACTOR-Z)
1591      0   0.0      2   0.0  11167  99.7        -  (LABELS #:BODY-SYM0 :IN QVM-TESTS::TEST-CUSTOM-ALLOCATOR)
1592      0   0.0      2   0.0  11167  99.7        -  QVM-TESTS::TEST-CUSTOM-ALLOCATOR
1593      0   0.0      2   0.0  11167  99.7        -  (LABELS #:BODY-SYM0 :IN QVM-TESTS::TEST-MULTIPLY-FORKED-RX)
1594      0   0.0      2   0.0  11167  99.7        -  QVM-TESTS::TEST-MULTIPLY-FORKED-RX
1595      0   0.0      2   0.0  11167  99.7        -  (LABELS #:BODY-SYM0 :IN QVM-TESTS::TEST-DAGGER-INVERSION)
1596      0   0.0      2   0.0  11167  99.7        -  QVM-TESTS::TEST-DAGGER-INVERSION
1597      0   0.0      2   0.0  11167  99.7        -  (LABELS #:BODY-SYM0 :IN QVM-TESTS::TEST-CONTROLLED-CONTROLLED-X)
1598      0   0.0      2   0.0  11167  99.7        -  QVM-TESTS::TEST-CONTROLLED-CONTROLLED-X
1599      0   0.0      2   0.0  11167  99.7        -  (LABELS #:BODY-SYM0 :IN QVM-TESTS::TEST-MEMORY-NAME-CLOSURE-BUG)
1600      0   0.0      2   0.0  11167  99.7        -  QVM-TESTS::TEST-MEMORY-NAME-CLOSURE-BUG
1601      0   0.0      1   0.0  11167  99.7        -  "foreign function tiny_malloc_should_clear"
1602      0   0.0      1   0.0  11167  99.7        -  "foreign function szone_malloc_should_clear"
1603      0   0.0      1   0.0  11167  99.7        -  "foreign function malloc_zone_malloc"
1604      0   0.0      1   0.0  11167  99.7        -  "foreign function malloc"
1605      0   0.0      1   0.0  11167  99.7        -  FOREIGN-ALLOC
1606      0   0.0      1   0.0  11167  99.7        -  QVM:MAKE-CLASSICAL-MEMORY
1607      0   0.0      1   0.0  11167  99.7        -  QVM::ALLOCATE-MEMORY-FOR-MODEL
1608      0   0.0      1   0.0  11167  99.7        -  (SB-PCL::FAST-METHOD INITIALIZE-INSTANCE :AFTER (QVM:CLASSICAL-MEMORY-SUBSYSTEM))
1609      0   0.0      1   0.0  11167  99.7        -  SB-C::ARRAY-HEADER-P-DERIVE-TYPE-OPTIMIZER
1610      0   0.0      1   0.0  11167  99.7        -  (:SOURCE-TRANSFORM LDB)
1611      0   0.0      1   0.0  11167  99.7        -  COS
1612      0   0.0      1   0.0  11167  99.7        -  (SB-PCL::EMF MAKE-TENSOR)
1613      0   0.0      1   0.0  11167  99.7        -  SIN
1614      0   0.0      1   0.0  11167  99.7        -  (LABELS SB-IMPL::SLOWER-MAP :IN SB-KERNEL:%MAP)
1615      0   0.0      1   0.0  11167  99.7        -  (FLET "EXECUTION-BODY-1" :IN QVM-TESTS::TEST-SIMPLE-MEASUREMENTS)
1616      0   0.0      1   0.0  11167  99.7        -  (LABELS QVM-TESTS::TEST-SIMPLE-MEASUREMENTS :IN QVM-TESTS::TEST-SIMPLE-MEASUREMENTS)
1617      0   0.0      1   0.0  11167  99.7        -  (LABELS QVM-TESTS::TEST-SIMPLE-CHEEKY-MEASUREMENTS :IN QVM-TESTS::TEST-SIMPLE-CHEEKY-MEASUREMENTS)
1618      0   0.0      1   0.0  11167  99.7        -  (LABELS QVM-TESTS::TEST-SIMPLE-CHEEKY-MEASUREMENTS-WITH-SWAP :IN QVM-TESTS::TEST-SIMPLE-CHEEKY-MEASUREMENTS-WITH-SWAP)
1619      0   0.0      1   0.0  11167  99.7        -  (FLET "EXECUTION-BODY-1" :IN QVM-TESTS::TEST-FULL-ROTATION)
1620      0   0.0      1   0.0  11167  99.7        -  (LABELS QVM-TESTS::TEST-FULL-ROTATION :IN QVM-TESTS::TEST-FULL-ROTATION)
1621      0   0.0      1   0.0  11167  99.7        -  (FLET "EXECUTION-BODY-1" :IN QVM-TESTS::TEST-SWAP)
1622      0   0.0      1   0.0  11167  99.7        -  (LABELS QVM-TESTS::TEST-SWAP :IN QVM-TESTS::TEST-SWAP)
1623      0   0.0      1   0.0  11167  99.7        -  SB-PCL::INSTALL-OPTIMIZED-CONSTRUCTOR
1624      0   0.0      1   0.0  11167  99.7        -  (LAMBDA (&REST SB-PCL::ARGS) :IN SB-PCL::INSTALL-INITIAL-CONSTRUCTOR)
1625      0   0.0      1   0.0  11167  99.7        -  (LABELS QVM-EXAMPLES::QFT :IN QVM-EXAMPLES:QFT-CIRCUIT)
1626      0   0.0      1   0.0  11167  99.7        -  QVM-EXAMPLES:QFT-CIRCUIT
1627      0   0.0      1   0.0  11167  99.7        -  QVM-TESTS::FOURIER-TEST-PROGRAM
1628      0   0.0      1   0.0  11167  99.7        -  (LABELS QVM-TESTS::TEST-JUMP :IN QVM-TESTS::TEST-JUMP)
1629      0   0.0      1   0.0  11167  99.7        -  (LABELS QVM-TESTS::TEST-JUMP-UNLESS :IN QVM-TESTS::TEST-JUMP-UNLESS)
1630      0   0.0      1   0.0  11167  99.7        -  (LABELS QVM-TESTS::TEST-HALT :IN QVM-TESTS::TEST-HALT)
1631      0   0.0      1   0.0  11167  99.7        -  (LABELS QVM-TESTS::TEST-FLIP-CIRCUIT :IN QVM-TESTS::TEST-FLIP-CIRCUIT)
1632      0   0.0      1   0.0  11167  99.7        -  (LABELS QVM-TESTS::TEST-MEASURE-CHAIN-COMPILATION :IN QVM-TESTS::TEST-MEASURE-CHAIN-COMPILATION)
1633      0   0.0      1   0.0  11167  99.7        -  (FLET "EXECUTION-BODY-1" :IN QVM-TESTS::TEST-CONTROLLED-X)
1634      0   0.0      1   0.0  11167  99.7        -  (LABELS QVM-TESTS::TEST-CONTROLLED-X :IN QVM-TESTS::TEST-CONTROLLED-X)
1635      0   0.0      1   0.0  11167  99.7        -  (LABELS QVM-TESTS::TEST-EMPTY-PROGRAM-NOISY-QVM :IN QVM-TESTS::TEST-EMPTY-PROGRAM-NOISY-QVM)
1636      0   0.0      1   0.0  11167  99.7        -  (LABELS SB-C::FLOOD :IN SB-C::CLOSE-OVER)
1637      0   0.0      1   0.0  11167  99.7        -  FROM-DIAG
1638      0   0.0      1   0.0  11167  99.7        -  QVM-TESTS::MAKE-1Q-MIXTURE
1639      0   0.0      1   0.0  11167  99.7        -  (LABELS QVM-TESTS::TEST-DENSITY-QVM-1Q-PURITY :IN QVM-TESTS::TEST-DENSITY-QVM-1Q-PURITY)
1640      0   0.0      1   0.0  11167  99.7        -  "foreign function clock_get_time"
1641      0   0.0      1   0.0  11167  99.7        -  "foreign function sb_nanosleep"
1642      0   0.0      1   0.0  11167  99.7        -  SB-PCL::GET-SECONDARY-DISPATCH-FUNCTION1
1643      0   0.0      1   0.0  11167  99.7        -  SB-PCL::CACHE-MISS-VALUES-INTERNAL
1644      0   0.0      1   0.0  11167  99.7        -  SB-PCL::CACHE-MISS-VALUES
1645      0   0.0      1   0.0  11167  99.7        -  SB-PCL::INITIAL-DFUN
1646      0   0.0      1   0.0  11167  99.7        -  (LABELS QVM-TESTS::TEST-STABILIZER-ZERO-STATE :IN QVM-TESTS::TEST-STABILIZER-ZERO-STATE)
1647      0   0.0      1   0.0  11167  99.7        -  MAKE-CONDITION
1648      0   0.0      1   0.0  11167  99.7        -  SB-KERNEL:COERCE-TO-CONDITION
1649      0   0.0      1   0.0  11167  99.7        -  SB-C::ENSURE-BLOCK-HAS-IR2-BLOCK
1650      0   0.0      1   0.0  11167  99.7        -  SB-C::FIXUP-IR2-BLOCKS-FOR-SPLIT-BLOCK
1651      0   0.0      1   0.0  11167  99.7        -  SB-C::IR2-CHANGE-NODE-SUCCESSOR
1652      0   0.0      1   0.0  11167  99.7        -  SB-C::SET-TAIL-LOCAL-CALL-SUCCESSOR
1653      0   0.0      1   0.0  11167  99.7        -  SB-C::CAREFUL-CALL
1654      0   0.0      1   0.0  11167  99.7        -  (LAMBDA (QVM::AMPS QVM::AREFS) :IN QVM::GENERATE-GATE-APPLICATION-CODE-WITH-MATRIX)
1655      0   0.0      1   0.0  11167  99.7        -  QVM::GENERATE-EXTRACTION-CODE
1656      0   0.0      1   0.0  11167  99.7        -  (LAMBDA (QVM::ADDR) :IN QVM::GENERATE-GATE-APPLICATION-CODE-WITH-MATRIX)
1657      0   0.0      1   0.0  11167  99.7        -  QVM::GENERATE-GATE-APPLICATION-CODE-WITH-MATRIX
1658      0   0.0      1   0.0  11167  99.7        -  CL-QUIL::SUCCEEDING-NODE-ON-QUBIT
1659      0   0.0      1   0.0  11167  99.7        -  SB-C::IR1-CONVERT-QUOTE
1660      0   0.0      1   0.0  11167  99.7        -  SB-C::FIX-CORE-SOURCE-INFO
1661      0   0.0      1   0.0  11167  99.7        -  "foreign function gettimeofday"
1662      0   0.0      1   0.0  11167  99.7        -  GET-UNIVERSAL-TIME
1663      0   0.0      1   0.0  11167  99.7        -  SB-C::MAKE-SOURCE-INFO
1664      0   0.0      1   0.0  11167  99.7        -  SB-VM::ALLOCATION
1665      0   0.0      1   0.0  11167  99.7        -  (SB-C::VOP SB-C:MAKE-CLOSURE)
1666      0   0.0      1   0.0  11167  99.7        -  SB-C::VECTOR-LENGTH-DERIVE-TYPE-OPTIMIZER
1667      0   0.0      1   0.0  11167  99.7        -  SB-C:MAKE-STACK-POINTER-TN
1668      0   0.0      1   0.0  11167  99.7        -  SB-C::INTEGER-LENGTH-DERIVE-TYPE-OPTIMIZER
1669      0   0.0      1   0.0  11167  99.7        -  (:SOURCE-TRANSFORM FUNCALL)
1670      0   0.0      1   0.0  11167  99.7        -  (LABELS QVM-TESTS::TEST-STABILIZER-NONCLIFFORD :IN QVM-TESTS::TEST-STABILIZER-NONCLIFFORD)
1671      0   0.0      1   0.0  11167  99.7        -  (LAMBDA (CL-PPCRE::START-POS) :IN CL-PPCRE::CREATE-MATCHER-AUX)
1672      0   0.0      1   0.0  11167  99.7        -  SB-C::MAKE-XEP-LAMBDA-EXPRESSION
1673      0   0.0      1   0.0  11167  99.7        -  SB-C::STEP-FORM-P
1674      0   0.0      1   0.0  11167  99.7        -  (LABELS SB-C::CHECK-SUSPICIOUS :IN SB-INT:PARSE-LAMBDA-LIST)
1675      0   0.0      1   0.0  11167  99.7        -  SB-C::COMPILED-DEBUG-FUN-OFFSET
1676      0   0.0      1   0.0  11167  99.7        -  SB-PCL::SPECIALIZER-APPLICABLE-USING-TYPE-P
1677      0   0.0      1   0.0  11167  99.7        -  (SB-C::VOP SB-VM::FAST-LOGIOR/FIXNUM=>FIXNUM)
1678      0   0.0      1   0.0  11167  99.7        -  SB-KERNEL::ARRAY-SIMPLE-INTERSECTION2-TYPE-METHOD
1679      0   0.0      1   0.0  11167  99.7        -  (:SOURCE-TRANSFORM LOGIOR)
1680      0   0.0      1   0.0  11167  99.7        -  PPRINT-DISPATCH
1681      0   0.0      1   0.0  11167  99.7        -  SB-C::PROPAGATE-REF-DX
1682      0   0.0      1   0.0  11167  99.7        -  SB-C::COMPACT-VECTOR
1683      0   0.0      1   0.0  11167  99.7        -  SB-KERNEL:WITH-SIMPLE-CONDITION-RESTARTS
1684      0   0.0      1   0.0  11167  99.7        -  SB-INT:ADJUST-LIST
1685      0   0.0      1   0.0  11167  99.7        -  (FLET SB-ASSEM::FROB :IN SB-ASSEM::COMPACT-SEGMENT-BUFFER)
1686      0   0.0      1   0.0  11167  99.7        -  SB-ASSEM::COMPACT-SEGMENT-BUFFER
1687      0   0.0      1   0.0  11167  99.7        -  CL-QUIL:LOOKUP-STANDARD-GATE
1688      0   0.0      1   0.0  11167  99.7        -  (:SOURCE-TRANSFORM >)
1689      0   0.0      1   0.0  11167  99.7        -  (FLET SB-C::DO-1-USE :IN SB-C::MAYBE-DELETE-CAST)
1690      0   0.0      1   0.0  11167  99.7        -  SB-PRETTY::ENQUEUE-NEWLINE
1691      0   0.0      1   0.0  11167  99.7        -  PPRINT-NEWLINE
1692      0   0.0      1   0.0  11167  99.7        -  (FLET "PPRINT-BLOCK" :IN PPRINT-FILL)
1693      0   0.0      1   0.0  11167  99.7        -  PPRINT-FILL
1694      0   0.0      1   0.0  11167  99.7        -  SB-C::ASSERT-DEFINITION-TYPE
1695      0   0.0      1   0.0  11167  99.7        -  (LABELS CL-QUIL::CHASE-NODE :IN CL-QUIL::PROGRAM-GRID-NODES)
1696      0   0.0      1   0.0  11167  99.7        -  CL-QUIL::PROGRAM-GRID-NODES
1697      0   0.0      1   0.0  11167  99.7        -  DEYE
1698      0   0.0      1   0.0  11167  99.7        -  (SB-C:DEFTRANSFORM <=)
1699      0   0.0      1   0.0  11167  99.7        -  SB-C::CLOSE-OVER
1700      0   0.0      1   0.0  11167  99.7        -  (SB-PCL::EMF CL-PPCRE:SCAN)
1701      0   0.0      1   0.0  11167  99.7        -  (FLET "CLEANUP-FUN-3" :IN SB-C::INTERVAL-SUB)
1702      0   0.0      1   0.0  11167  99.7        -  (FLET "H1" :IN QVM-TESTS::TEST-RANDOM-QVM-VS-CHP-LARGE)
1703      0   0.0      1   0.0  11167  99.7        -  CL-QUIL::FIND-TRANSFORM
1704      0   0.0      1   0.0  11167  99.7        -  (SB-PCL::FAST-METHOD CL-QUIL:TRANSFORM :BEFORE (SYMBOL T))
1705      0   0.0      1   0.0  11167  99.7        -  (SB-PCL::EMF CL-QUIL:TRANSFORM)
1706      0   0.0      1   0.0  11167  99.7        -  (SB-PCL::FAST-METHOD CL-QUIL:TRANSFORM :AROUND (SYMBOL CL-QUIL:TRANSFORMABLE))
1707      0   0.0      1   0.0  11167  99.7        -  SB-C::HANDLE-NESTED-DYNAMIC-EXTENT-LVARS
1708      0   0.0      1   0.0  11167  99.7        -  SB-PCL::GET-PV
1709      0   0.0      1   0.0  11167  99.7        -  (LAMBDA (SB-PCL::METHOD-ARGS SB-PCL::NEXT-METHODS) :IN SB-PCL::METHOD-FUNCTION-FROM-FAST-FUNCTION)
1710      0   0.0      1   0.0  11167  99.7        -  QVM::MAKE-STABILIZER-QVM
1711      0   0.0      1   0.0  11167  99.7        -  SB-PRETTY::FORCE-PRETTY-OUTPUT
1712      0   0.0      1   0.0  11167  99.7        -  SB-C::FIND-MODULAR-VERSION
1713      0   0.0      1   0.0  11167  99.7        -  SB-C::SUMMARIZE-COMPILATION-UNIT
1714      0   0.0      1   0.0  11167  99.7        -  (FLET "CLEANUP-FUN-9" :IN SB-C::%WITH-COMPILATION-UNIT)
1715      0   0.0      1   0.0  11167  99.7        -  SB-INT:LEGAL-FUN-NAME-OR-TYPE-ERROR
1716      0   0.0      1   0.0  11167  99.7        -  (SB-C::VOP SB-VM::FAST-*/FIXNUM=>FIXNUM)
1717      0   0.0      1   0.0  11167  99.7        -  (FLET SB-LOOP::IN-GROUP-P :IN SB-LOOP::LOOP-COLLECT-PREPOSITIONAL-PHRASES)
1718      0   0.0      1   0.0  11167  99.7        -  (SB-C:DEFTRANSFORM VALUES)
1719      0   0.0      1   0.0  11167  99.7        -  (SB-C::VOP SB-VM::FAST-LOGXOR-C/FIXNUM=>FIXNUM)
1720      0   0.0      1   0.0  11167  99.7        -  SB-C::SOURCE-PATH-TLF-NUMBER
1721      0   0.0      1   0.0  11167  99.7        -  SB-C::MAKE-IR2-COMPONENT
1722      0   0.0      1   0.0  11167  99.7        -  SB-KERNEL::NUMBER-SIMPLE-=-TYPE-METHOD
1723      0   0.0      1   0.0  11167  99.7        -  SB-LOOP::LOOP-BIND-BLOCK
1724      0   0.0      1   0.0  11167  99.7        -  SB-REGALLOC::CHECK-OK-TARGET
1725      0   0.0      1   0.0  11167  99.7        -  SB-KERNEL::TRANSLATE-FUN-TYPE
1726      0   0.0      1   0.0  11167  99.7        -  CL-QUIL.CLIFFORD::PUT-TABLEAU-INTO-ROW-ECHELON-FORM
1727      0   0.0      1   0.0  11167  99.7        -  SB-X86-64-ASM::EMIT-SIGNED-DWORD
1728      0   0.0      1   0.0  11167  99.7        -  QVM-TESTS::TEST-QUICKRUN
1729      0   0.0      1   0.0  11167  99.7        -  SB-EXT:TYPEXPAND-1
1730      0   0.0      1   0.0  11167  99.7        -  SB-C::DEFINITION-TYPE
1731      0   0.0      1   0.0  11167  99.7        -  SB-C::FINALIZE-XEP-DEFINITION
1732      0   0.0      1   0.0  11167  99.7        -  (FLET SB-C::PROCESS-VAR :IN SB-C::PROCESS-TYPE-DECL)
1733      0   0.0      1   0.0  11167  99.7        -  SB-C::IR2-CONVERT-IF
1734      0   0.0      1   0.0  11167  99.7        -  SB-C::ARRAY-TYPE-DIMENSIONS-OR-GIVE-UP
1735      0   0.0      1   0.0  11167  99.7        -  (SB-C:DEFTRANSFORM SB-C::VECTOR-LENGTH)
1736      0   0.0      1   0.0  11167  99.7        -  SB-C::PROPAGATE-LVAR-ANNOTATIONS-TO-REFS
1737      0   0.0      1   0.0  11167  99.7        -  SB-KERNEL::MEMBER-COMPLEX-INTERSECTION2-TYPE-METHOD
1738      0   0.0      1   0.0  11167  99.7        -  SB-C::FLUSH-COMBINATION
1739      0   0.0      1   0.0  11167  99.7        -  SB-C::EMIT-ARG-MOVES
1740      0   0.0      1   0.0  11167  99.7        -  SB-VM::STATICALLY-LINK-CODE-OBJ
1741      0   0.0      1   0.0  11167  99.7        -  (FLET SB-C::FINISH-FIXUPS :IN "SYS:SRC;COMPILER;GENERIC;TARGET-CORE.LISP")
1742      0   0.0      1   0.0  11167  99.7        -  SB-KERNEL:VECTOR-TO-VECTOR*
1743      0   0.0      1   0.0  11167  99.7        -  (SB-C::VOP SB-VM::DATA-VECTOR-SET-WITH-OFFSET/SIMPLE-BIT-VECTOR)
1744      0   0.0      1   0.0  11167  99.7        -  (SB-C::VOP SB-VM::DATA-VECTOR-SET-WITH-OFFSET/SIMPLE-ARRAY-UNSIGNED-BYTE-2)
1745      0   0.0      1   0.0  11167  99.7        -  SB-C::INTERVAL->=
1746      0   0.0      1   0.0  11167  99.7        -  (SB-C:DEFTRANSFORM LOGAND)
1747      0   0.0      1   0.0  11167  99.7        -  SB-KERNEL:%DEPOSIT-FIELD
1748      0   0.0      1   0.0  11167  99.7        -  SB-C:WRITE-VAR-INTEGER
1749      0   0.0      1   0.0  11167  99.7        -  (SB-C:DEFTRANSFORM SB-KERNEL:%ARRAY-DIMENSION)
1750      0   0.0      1   0.0  11167  99.7        -  (SB-C::VOP SB-VM::LIST-OR-LIST*)
1751      0   0.0      1   0.0  11167  99.7        -  SB-C::TYPE-APPROXIMATE-INTERVAL
1752      0   0.0      1   0.0  11167  99.7        -  (SB-C:DEFTRANSFORM >=)
1753      0   0.0      1   0.0  11167  99.7        -  SB-C::BEST-SUB-SOURCE-PATH
1754      0   0.0      1   0.0  11167  99.7        -  SB-C::LOGXOR-DERIVE-UNSIGNED-BOUNDS
1755      0   0.0      1   0.0  11167  99.7        -  SB-C::LOGXOR-DERIVE-TYPE-AUX
1756      0   0.0      1   0.0  11167  99.7        -  SB-C::IR2-CONVERT-CONDITIONAL
1757      0   0.0      1   0.0  11167  99.7        -  SB-C::%ARRAY-DATA-DERIVE-TYPE-OPTIMIZER
1758      0   0.0      1   0.0  11167  99.7        -  SB-ASSEM:EMIT-CHOOSER
1759      0   0.0      1   0.0  11167  99.7        -  (FLET SB-THREAD::WITH-RECURSIVE-LOCK-THUNK :IN SB-KERNEL::CLASSOID-SIMPLE-SUBTYPEP-TYPE-METHOD)
1760      0   0.0      1   0.0  11167  99.7        -  SB-C::FUN-NAME-DX-ARGS
1761      0   0.0      1   0.0  11167  99.7        -  SB-FORMAT::TOKENIZE-CONTROL-STRING
1762      0   0.0      1   0.0  11167  99.7        -  SB-REGALLOC::VERTICES-BEST-COLOR/SINGLE-COLOR
1763      0   0.0      1   0.0  11167  99.7        -  SB-KERNEL::CLASSOID-SIMPLE-SUBTYPEP-TYPE-METHOD
1764      0   0.0      1   0.0  11167  99.7        -  SB-IMPL::VECTOR-SUBSEQ-DISPATCH/SIMPLE-ARRAY-UNSIGNED-BYTE-2
1765      0   0.0      1   0.0  11167  99.7        -  CL-QUIL.CLIFFORD::BASE4-LIST
1766      0   0.0      1   0.0  11167  99.7        -  CL-QUIL.CLIFFORD:PAULI-TO-INDEX
1767      0   0.0      1   0.0  11167  99.7        -  (LAMBDA (CL-QUIL.CLIFFORD::E) :IN CL-QUIL.CLIFFORD:APPLY-CLIFFORD)
1768      0   0.0      1   0.0  11167  99.7        -  SB-KERNEL:FIND-OR-CREATE-FDEFN
1769      0   0.0      1   0.0  11167  99.7        -  SB-VM::FDEFN-ENTRY-ADDRESS
1770      0   0.0      1   0.0  11167  99.7        -  (FLET SB-C:FIXUP :IN "SYS:SRC;COMPILER;GENERIC;TARGET-CORE.LISP")
1771      0   0.0      1   0.0  11167  99.7        -  (LAMBDA (SB-C::DX-CLEANUP) :IN SB-C::UPDATE-UVL-LIVE-SETS)
1772      0   0.0      1   0.0  11167  99.7        -  SB-C::PROCESS-HANDLE-CONDITIONS-DECL
1773      0   0.0      1   0.0  11167  99.7        -  SB-C::PROCESS-EXTENT-DECL
1774      0   0.0      1   0.0  11167  99.7        -  SB-C::SAME-LEAF-REF-P
1775      0   0.0      1   0.0  11167  99.7        -  SB-C::FIND-LOOP-BLOCKS
1776      0   0.0      1   0.0  11167  99.7        -  (:SOURCE-TRANSFORM COMMON-LISP:+)
1777      0   0.0      1   0.0  11167  99.7        -  SB-C::MODULAR-VERSION-INFO
1778      0   0.0      1   0.0  11167  99.7        -  SB-C::%DATA-VECTOR-AND-INDEX-DERIVE-TYPE-OPTIMIZER
1779      0   0.0      1   0.0  11167  99.7        -  SB-REGALLOC::SAVE-SINGLE-WRITER-TN
1780      0   0.0      1   0.0  11167  99.7        -  SB-VM:EMIT-LONG-NOP
1781      0   0.0      1   0.0  11167  99.7        -  SB-LOOP::LOOP-DECLARE-VAR
1782      0   0.0      1   0.0  11167  99.7        -  (SB-C::VOP SB-VM::%ARRAY-DIMENSION-C)
1783      0   0.0      1   0.0  11167  99.7        -  SB-C::CONSTANT-LVAR-USES-P
1784      0   0.0      1   0.0  11167  99.7        -  SB-C:EMIT-CONSTANT
1785      0   0.0      1   0.0  11167  99.7        -  (FLET "CLEANUP-FUN-0" :IN SB-C::%COMPILE)
1786      0   0.0      1   0.0  11167  99.7        -  SB-C::RECORD-MACROEXPANSION
1787      0   0.0      1   0.0  11167  99.7        -  SB-IMPL::MACROEXPAND-FOR-SETF
1788      0   0.0      1   0.0  11167  99.7        -  CL-QUIL.CLIFFORD::S.*
1789      0   0.0      1   0.0  11167  99.7        -  CL-QUIL.CLIFFORD::TRANSVECTION
1790      0   0.0      1   0.0  11167  99.7        -  CL-QUIL.CLIFFORD:N-QUBIT-PAULI-BASIS-MATRICES
1791      0   0.0      1   0.0  11167  99.7        -  FOREIGN-STRING-FREE
1792      0   0.0      1   0.0  11167  99.7        -  (FLET "CLEANUP-FUN-88" :IN BLAS::%%ZGEMM)
1793      0   0.0      1   0.0  11167  99.7        -  (FLET "WITH-PINNED-OBJECTS-THUNK76" :IN BLAS:%ZGEMM)
1794      0   0.0      1   0.0  11167  99.7        -  BLAS:%ZGEMM
1795      0   0.0      1   0.0  11167  99.7        -  (SB-PCL::FAST-METHOD DEEP-COPY-TENSOR (MATRIX))
1796      0   0.0      1   0.0  11167  99.7        -  (LAMBDA (CL-QUIL.CLIFFORD::TOP-LEFT CL-QUIL.CLIFFORD::BOTTOM-RIGHT) :IN CL-QUIL.CLIFFORD::FACTOR-X)
1797      0   0.0      1   0.0  11167  99.7        -  SB-C::SETUP-ENVIRONMENT-TN-CONFLICT
1798      0   0.0      1   0.0  11167  99.7        -  (LAMBDA (CL-QUIL.CLIFFORD::TOP-RIGHT CL-QUIL.CLIFFORD::BOTTOM-LEFT) :IN CL-QUIL.CLIFFORD::FACTOR-Z)
1799      0   0.0      1   0.0  11167  99.7        -  (LABELS SB-C::TEST-NUMBER :IN SB-C::INTERVAL-INTERSECTION/DIFFERENCE)
1800      0   0.0      1   0.0  11167  99.7        -  SB-C::INTERVAL-INTERSECTION/DIFFERENCE
1801      0   0.0      1   0.0  11167  99.7        -  SB-C::INTERVAL-INTERSECT-P
1802      0   0.0      1   0.0  11167  99.7        -  SB-C::INTERVAL-/=
1803      0   0.0      1   0.0  11167  99.7        -  (SB-C:DEFTRANSFORM COMMON-LISP:=)
1804      0   0.0      1   0.0  11167  99.7        -  (LAMBDA NIL :IN SB-IMPL::VALIDATE-VARS)
1805      0   0.0      1   0.0  11167  99.7        -  (LABELS #:BODY-SYM0 :IN QVM-TESTS::TEST-STABILIZER-NONCLIFFORD)
1806      0   0.0      1   0.0  11167  99.7        -  QVM-TESTS::TEST-STABILIZER-NONCLIFFORD
